Kindred Hospital Tarrant County - Arlington,Pic Line Insertion,36569,CPT,Unnamed: 4,Unnamed: 5,2909.0,Unnamed: 7,2909.0.1,Unnamed: 9,Unnamed: 10,Unnamed: 11,True,2025-04-21 07:58:20.031638,2025-04-21 07:58:20.031641,hospital_name,is_active,created_at,updated_at
Kindred Hospital Tarrant County - Arlington,Influenza A Ab,86710,CPT,,,29.67,,29.67,,,,True,2025-04-21 07:58:20.168876,2025-04-21 07:58:20.168877,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Influenza B Ab,86710,CPT,,,24.45,,24.45,,,,True,2025-04-21 07:58:20.169007,2025-04-21 07:58:20.169009,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Hepb Core Ab Igm (Hbcigm),86705,CPT,,,278.7,,278.7,,,,True,2025-04-21 07:58:20.169134,2025-04-21 07:58:20.169135,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,C Difficile Toxin A/B,87324,CPT,,,24.69,,24.69,,,,True,2025-04-21 07:58:20.169268,2025-04-21 07:58:20.169279,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Amplified Probe Tech Ea Org,87798,CPT,,,567.3,,567.3,,,,True,2025-04-21 07:58:20.169419,2025-04-21 07:58:20.169420,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,C Difficile Amp Probe,87493,CPT,,,555.0,,555.0,,,,True,2025-04-21 07:58:20.169551,2025-04-21 07:58:20.169553,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Therap Drug Assay Quant Nec,80299,CPT,,,317.47,,317.47,,,,True,2025-04-21 07:58:20.169691,2025-04-21 07:58:20.169692,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Procalcitonin,84145,CPT,,,343.51,,343.51,,,,True,2025-04-21 07:58:20.169823,2025-04-21 07:58:20.169825,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,17-Hydroxypregnenolone,84143,CPT,,,94.0,,94.0,,,,True,2025-04-21 07:58:20.169959,2025-04-21 07:58:20.169960,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,17 Oh Progesterone 17-D,83498,CPT,,,243.49,,243.49,,,,True,2025-04-21 07:58:20.170175,2025-04-21 07:58:20.170179,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Igg Subclasses (Each),82787,CPT,,,241.4,,241.4,,,,True,2025-04-21 07:58:20.170399,2025-04-21 07:58:20.170400,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,"Culture, Group A Strep Scr",87081,CPT,,,214.17,,214.17,,,,True,2025-04-21 07:58:20.170551,2025-04-21 07:58:20.170552,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,"Allergen, Ige",86003,CPT,,,150.28,,150.28,,,,True,2025-04-21 07:58:20.170717,2025-04-21 07:58:20.170721,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Acetycholine Receptor Ab,84238,CPT,,,342.01,,342.01,,,,True,2025-04-21 07:58:20.171073,2025-04-21 07:58:20.171074,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Beta 2 Microglobulin,82232,CPT,,,241.04,,241.04,,,,True,2025-04-21 07:58:20.171631,2025-04-21 07:58:20.171633,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Varicella Zoster Antibody,86787,CPT,,,208.57,,208.57,,,,True,2025-04-21 07:58:20.171896,2025-04-21 07:58:20.171897,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Gammaglobulin Igm,82784,CPT,,,217.54,,217.54,,,,True,2025-04-21 07:58:20.172251,2025-04-21 07:58:20.172252,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,"Aerobic Culture, Quant",87071,CPT,,,284.38,,284.38,,,,True,2025-04-21 07:58:20.172360,2025-04-21 07:58:20.172361,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Abo Blood Typing,86900,CPT,,,183.53,,183.53,,,,True,2025-04-21 07:58:20.172511,2025-04-21 07:58:20.172512,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Rh Blood Typing,86901,CPT,,,137.24,,137.24,,,,True,2025-04-21 07:58:20.172623,2025-04-21 07:58:20.172624,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Purkinje Cell Cytoplasma,86255,CPT,,,328.49,,328.49,,,,True,2025-04-21 07:58:20.172761,2025-04-21 07:58:20.172762,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,"Hcg Serum, Qualitative",84703,CPT,,,260.37,,260.37,,,,True,2025-04-21 07:58:20.173161,2025-04-21 07:58:20.173168,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,"Hcg Serum, Quantitative",84702,CPT,,,398.63,,398.63,,,,True,2025-04-21 07:58:20.173622,2025-04-21 07:58:20.173630,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Lipid Panel,80061,CPT,,,335.38,,335.38,,,,True,2025-04-21 07:58:20.174204,2025-04-21 07:58:20.174208,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Antidiuretic Hormone,84588,CPT,,,317.73,,317.73,,,,True,2025-04-21 07:58:20.174481,2025-04-21 07:58:20.174484,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Citrate,82507,CPT,,,276.28,,276.28,,,,True,2025-04-21 07:58:20.174759,2025-04-21 07:58:20.174762,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Acetone Serum Qual.,82009,CPT,,,101.82,,101.82,,,,True,2025-04-21 07:58:20.174978,2025-04-21 07:58:20.174981,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,*Basic Metabolic Profile,80048,CPT,,,555.69,,555.69,,,,True,2025-04-21 07:58:20.175247,2025-04-21 07:58:20.175251,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Analgesics Non-Opiod 1-2,80329,CPT,,,175.33,,175.33,,,,True,2025-04-21 07:58:20.175589,2025-04-21 07:58:20.175592,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Analgesics Non-Opiod 3-5,80330,CPT,,,423.0,,423.0,,,,True,2025-04-21 07:58:20.175819,2025-04-21 07:58:20.175822,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Analgesics Non-Opiod 6+,80331,CPT,,,10.0,,10.0,,,,True,2025-04-21 07:58:20.176177,2025-04-21 07:58:20.176185,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,"Acid Phos, Prostatic",84066,CPT,,,71.02,,71.02,,,,True,2025-04-21 07:58:20.176682,2025-04-21 07:58:20.176685,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Acid Phos Serum Total,84060,CPT,,,304.38,,304.38,,,,True,2025-04-21 07:58:20.176948,2025-04-21 07:58:20.176951,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Activated Protein C Resistance,85307,CPT,,,366.18,,366.18,,,,True,2025-04-21 07:58:20.177293,2025-04-21 07:58:20.177297,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Acth,82024,CPT,,,477.47,,477.47,,,,True,2025-04-21 07:58:20.177807,2025-04-21 07:58:20.177810,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Haloperidol,80173,CPT,,,105.55,,105.55,,,,True,2025-04-21 07:58:20.178383,2025-04-21 07:58:20.178388,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Gm1 Antibodies,83520,CPT,,,311.63,,311.63,,,,True,2025-04-21 07:58:20.178850,2025-04-21 07:58:20.178853,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Aldolase,82085,CPT,,,131.41,,131.41,,,,True,2025-04-21 07:58:20.179117,2025-04-21 07:58:20.179120,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Niacin Level,84591,CPT,,,192.76,,192.76,,,,True,2025-04-21 07:58:20.179407,2025-04-21 07:58:20.179410,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Porphyrins Stool,84126,CPT,,,75.0,,75.0,,,,True,2025-04-21 07:58:20.179650,2025-04-21 07:58:20.179653,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Acid Fast Bacilli Smear,87206,CPT,,,183.16,,183.16,,,,True,2025-04-21 07:58:20.179972,2025-04-21 07:58:20.179977,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Factor V (Leiden) Mutation,81241,CPT,,,625.37,,625.37,,,,True,2025-04-21 07:58:20.180389,2025-04-21 07:58:20.180392,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Achr Binding Ab Serum,83519,CPT,,,432.11,,432.11,,,,True,2025-04-21 07:58:20.180754,2025-04-21 07:58:20.180757,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Achr Blocking Ab Serum,83519,CPT,,,432.11,,432.11,,,,True,2025-04-21 07:58:20.181151,2025-04-21 07:58:20.181156,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Achr Modulating Ab Serum,83519,CPT,,,432.11,,432.11,,,,True,2025-04-21 07:58:20.181456,2025-04-21 07:58:20.181458,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Albumin Serum,82040,CPT,,,146.88,,146.88,,,,True,2025-04-21 07:58:20.181706,2025-04-21 07:58:20.181709,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Alcohol Biomarkers 1 Or 2,80321,CPT,,,266.59,,266.59,,,,True,2025-04-21 07:58:20.181976,2025-04-21 07:58:20.181980,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Aspergillus Fumigatus,86606,CPT,,,150.08,,150.08,,,,True,2025-04-21 07:58:20.182408,2025-04-21 07:58:20.182414,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Nk (Natl Killr) Cells Total,86357,CPT,,,273.5,,273.5,,,,True,2025-04-21 07:58:20.182625,2025-04-21 07:58:20.182627,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Mononuc Cell Ag Quant Ea Ag,86356,CPT,,,268.85,,268.85,,,,True,2025-04-21 07:58:20.182926,2025-04-21 07:58:20.182928,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Eval Irreg Ab Interp,86077,CPT,,,80.05,,80.05,,,,True,2025-04-21 07:58:20.183103,2025-04-21 07:58:20.183105,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,P-Anca Atypical Titer,86256,CPT,,,235.95,,235.95,,,,True,2025-04-21 07:58:20.183250,2025-04-21 07:58:20.183252,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Perinuclear Ab Titer,86256,CPT,,,235.95,,235.95,,,,True,2025-04-21 07:58:20.183532,2025-04-21 07:58:20.183535,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,"Alpha-Fetoprotein, Serum",82105,CPT,,,267.1,,267.1,,,,True,2025-04-21 07:58:20.183908,2025-04-21 07:58:20.183911,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Aldosterone Serum,82088,CPT,,,381.86,,381.86,,,,True,2025-04-21 07:58:20.184126,2025-04-21 07:58:20.184128,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Alpha I Antitrypsin Level,82103,CPT,,,251.19,,251.19,,,,True,2025-04-21 07:58:20.184534,2025-04-21 07:58:20.184541,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Alpha I Antitrypsin Pheno,82104,CPT,,,227.24,,227.24,,,,True,2025-04-21 07:58:20.185017,2025-04-21 07:58:20.185019,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,"Alkaline Phosphatase, Total",84075,CPT,,,159.94,,159.94,,,,True,2025-04-21 07:58:20.185192,2025-04-21 07:58:20.185194,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Alpha 2 Antiplasmin,85410,CPT,,,218.04,,218.04,,,,True,2025-04-21 07:58:20.185384,2025-04-21 07:58:20.185385,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Aspergillus Flavus,86606,CPT,,,150.08,,150.08,,,,True,2025-04-21 07:58:20.185611,2025-04-21 07:58:20.185613,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Aspergillus Niger,86606,CPT,,,150.08,,150.08,,,,True,2025-04-21 07:58:20.185781,2025-04-21 07:58:20.185783,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Clotest,87081,CPT,,,214.17,,214.17,,,,True,2025-04-21 07:58:20.185961,2025-04-21 07:58:20.185964,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Antidepressants Tricyc 1-2,80335,CPT,,,157.95,,157.95,,,,True,2025-04-21 07:58:20.186481,2025-04-21 07:58:20.186483,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Antidepressants Tricyc 6+,80337,CPT,,,10.0,,10.0,,,,True,2025-04-21 07:58:20.186675,2025-04-21 07:58:20.186677,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Antiepileptics Nos 1-3,80339,CPT,,,569.0,,569.0,,,,True,2025-04-21 07:58:20.186812,2025-04-21 07:58:20.186814,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Anti-Platelet Ib/Ix Ab,86022,CPT,,,524.91,,524.91,,,,True,2025-04-21 07:58:20.186947,2025-04-21 07:58:20.186949,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Anti-Platelet Ia/Iia Ab,86022,CPT,,,524.91,,524.91,,,,True,2025-04-21 07:58:20.187231,2025-04-21 07:58:20.187233,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Amikacin,80150,CPT,,,281.46,,281.46,,,,True,2025-04-21 07:58:20.187420,2025-04-21 07:58:20.187422,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Urinalysis Nonauto W/O Microsc,81002,CPT,,,43.85,,43.85,,,,True,2025-04-21 07:58:20.187679,2025-04-21 07:58:20.187680,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Amiodarone,80299,CPT,,,317.47,,317.47,,,,True,2025-04-21 07:58:20.187891,2025-04-21 07:58:20.187897,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Beta Hydroxybutyrate,82010,CPT,,,167.96,,167.96,,,,True,2025-04-21 07:58:20.188471,2025-04-21 07:58:20.188473,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Ca 27.29,86300,CPT,,,311.96,,311.96,,,,True,2025-04-21 07:58:20.188814,2025-04-21 07:58:20.188819,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Ristocetin Co Factor,85245,CPT,,,390.88,,390.88,,,,True,2025-04-21 07:58:20.189345,2025-04-21 07:58:20.189347,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Von Willebrand Antigen,85246,CPT,,,325.5,,325.5,,,,True,2025-04-21 07:58:20.189534,2025-04-21 07:58:20.189537,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Ammonia,82140,CPT,,,259.79,,259.79,,,,True,2025-04-21 07:58:20.189793,2025-04-21 07:58:20.189798,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Von Willebrand Factor Multimet,85247,CPT,,,375.15,,375.15,,,,True,2025-04-21 07:58:20.190358,2025-04-21 07:58:20.190361,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Antidepressants Sero 1-2,80332,CPT,,,183.0,,183.0,,,,True,2025-04-21 07:58:20.190709,2025-04-21 07:58:20.190714,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Lipoprotein Electrophoresis,82664,CPT,,,272.27,,272.27,,,,True,2025-04-21 07:58:20.191147,2025-04-21 07:58:20.191150,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Abg Analysis,82803,CPT,,,514.32,,514.32,,,,True,2025-04-21 07:58:20.191399,2025-04-21 07:58:20.191401,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Anti-Platelet Iib/Iia Ab,86022,CPT,,,524.91,,524.91,,,,True,2025-04-21 07:58:20.191710,2025-04-21 07:58:20.191713,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Hantavirus Igg,86790,CPT,,,159.99,,159.99,,,,True,2025-04-21 07:58:20.191979,2025-04-21 07:58:20.191982,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Hantavirus Igm,86790,CPT,,,159.99,,159.99,,,,True,2025-04-21 07:58:20.192281,2025-04-21 07:58:20.192284,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Amylase,82150,CPT,,,251.17,,251.17,,,,True,2025-04-21 07:58:20.192542,2025-04-21 07:58:20.192545,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Dna Single Strand Antibody,86226,CPT,,,302.21,,302.21,,,,True,2025-04-21 07:58:20.192838,2025-04-21 07:58:20.192841,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Strongyliodes Antibody,86682,CPT,,,174.0,,174.0,,,,True,2025-04-21 07:58:20.193086,2025-04-21 07:58:20.193090,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Ttg Tissuetransglutaminase Igg,83516,CPT,,,223.52,,223.52,,,,True,2025-04-21 07:58:20.193381,2025-04-21 07:58:20.193384,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Treponema Pallidum Antibody,86780,CPT,,,160.7,,160.7,,,,True,2025-04-21 07:58:20.193638,2025-04-21 07:58:20.193641,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Amylase Urine,82150,CPT,,,251.17,,251.17,,,,True,2025-04-21 07:58:20.193919,2025-04-21 07:58:20.193923,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Free Kappa Lt Chains S,83883,CPT,,,187.16,,187.16,,,,True,2025-04-21 07:58:20.194238,2025-04-21 07:58:20.194240,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Free Lambda Lt Chains S,83883,CPT,,,187.16,,187.16,,,,True,2025-04-21 07:58:20.194500,2025-04-21 07:58:20.194503,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Hdl (Direct),83718,CPT,,,186.71,,186.71,,,,True,2025-04-21 07:58:20.194722,2025-04-21 07:58:20.194725,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Ana Screen,86038,CPT,,,242.19,,242.19,,,,True,2025-04-21 07:58:20.195015,2025-04-21 07:58:20.195019,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Posaconazole,80299,CPT,,,317.47,,317.47,,,,True,2025-04-21 07:58:20.195370,2025-04-21 07:58:20.195373,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Bk Virus Pcr Qnt,87799,CPT,,,636.95,,636.95,,,,True,2025-04-21 07:58:20.195635,2025-04-21 07:58:20.195638,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Human Herpes Virus 6 Pcr,87532,CPT,,,577.21,,577.21,,,,True,2025-04-21 07:58:20.195899,2025-04-21 07:58:20.195903,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Cortisol Baseline,82533,CPT,,,291.73,,291.73,,,,True,2025-04-21 07:58:20.196536,2025-04-21 07:58:20.196541,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Cortisol 1 Hour Post Dose,82533,CPT,,,291.73,,291.73,,,,True,2025-04-21 07:58:20.196989,2025-04-21 07:58:20.196992,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Influenza A Antigen,87804,CPT,,,150.19,,150.19,,,,True,2025-04-21 07:58:20.197309,2025-04-21 07:58:20.197312,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Influenza B Antigen,87804,CPT,,,150.19,,150.19,,,,True,2025-04-21 07:58:20.197906,2025-04-21 07:58:20.197909,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Tetanus Antibody,86317,CPT,,,262.34,,262.34,,,,True,2025-04-21 07:58:20.198043,2025-04-21 07:58:20.198045,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Diptheria Antibody,86317,CPT,,,262.34,,262.34,,,,True,2025-04-21 07:58:20.198202,2025-04-21 07:58:20.198204,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Ana Titer,86039,CPT,,,268.42,,268.42,,,,True,2025-04-21 07:58:20.198469,2025-04-21 07:58:20.198471,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Uric Acid Urine,84560,CPT,,,145.07,,145.07,,,,True,2025-04-21 07:58:20.198782,2025-04-21 07:58:20.198783,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Hsv 1 By Pcr,87529,CPT,,,501.69,,501.69,,,,True,2025-04-21 07:58:20.198938,2025-04-21 07:58:20.198939,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Hsv 2 By Pcr,87529,CPT,,,501.69,,501.69,,,,True,2025-04-21 07:58:20.199065,2025-04-21 07:58:20.199066,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Vzv Qn Pcr,87798,CPT,,,421.58,,421.58,,,,True,2025-04-21 07:58:20.199173,2025-04-21 07:58:20.199175,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Androstenedione Level,82157,CPT,,,204.33,,204.33,,,,True,2025-04-21 07:58:20.199283,2025-04-21 07:58:20.199284,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
Kindred Hospital Tarrant County - Arlington,Legionella Pneumophilia,87541,CPT,,,268.01,,268.01,,,,True,2025-04-21 07:58:20.199385,2025-04-21 07:58:20.199386,hospital_name,True,2025-04-21 07:58:29.613597,2025-04-21 07:58:29.613597
